2,3998.640000
1602,532723.060000
3202,2444677.740000
4802,5817669.240000
202,55472.350000
1802,966674.310000
3402,2792703.100000
402,35667.620000
2002,873992.890000
3602,3160453.580000
602,225512.990000
2202,1476161.160000
3802,3460432.670000
802,234580.160000
2402,1311379.890000
4002,3812047.670000
1002,243558.320000
2602,1531452.730000
4202,4253523.390000
1202,316083.410000
2802,1800145.250000
4402,4938834.240000
1402,642222.740000
3002,2138964.700000
4602,5204668.420000
