2,1195.840000
1667,768455.000000
3332,3325811.120000
4997,7651485.880000
1001,214488.060000
2666,2001960.780000
4331,5635850.360000
335,23535.360000
2000,1113680.380000
3665,4001641.920000
1334,462053.780000
2999,2575398.520000
4664,6272085.180000
668,109300.020000
2333,1534101.760000
3998,4560076.800000
